timestamp,user,coordinate,pixel_color
2023-07-21 00:14:35.545 UTC,toSWcvInrRMylKmDIK3AvCbJrqdAVyTsTjsgW2e3EGLmhmagv7IX2+9x2Pn/RXm19sin7kq2XOQg3XQy7DoLGQ==,"74,-146",#3690EA
2023-07-21 00:14:35.545 UTC,3fpyVXIu1YGhUTwug6X23lpwS0Br5d74etjD/j+KEIoylysSf+tCgNtSIKtdEfFdX4kq9M3iyFgEk5cbIaG2Cw==,"-90,-135",#000000
2023-07-21 00:14:35.546 UTC,02NrXlyzWNY2Lc87tBNUa9AtXQAUVf88K8BxNo1qriM06lmlo7cqZDwaBXrsScmHygnAwqcUizVl/wqXrJGXkw==,"209,259",#B44AC0
2023-07-21 00:14:35.548 UTC,skhhaPpClH0XxwDifBleeFECnlJt8sHAZOmOlXXLwd7BC6nBVHbqBmaHwtjfiReBvLhFQHxBuqqqpLguCKu8qQ==,"93,277",#3690EA
2023-07-21 00:14:35.548 UTC,da8tHiOFjGA046lA1bFeo2VucrP2DXPhUJlxTV5pOnIetRDJNCx8W4QXiXCYGt8RpVYgMwcZv3odSPZHRr/OBw==,"204,70",#B44AC0
2023-07-21 00:14:35.548 UTC,eSTlkyqCwtxzNZAADnsiiNtSqAfRynLfKwgs8eOU7O0MItmVR0mSyKjjAD413dPoYYn598Wf+up6Pt9LoHW78A==,"-18,354",#B44AC0
2023-07-21 00:14:35.551 UTC,dAqBT0Krtr1hI217Ye6bhC5kI+zaJ8Xus8A+vVoa5sieGt7vbJckR2sjtZ64MvZFRxGUNpISltjAG2+8zHV1eg==,"-330,154",#FFFFFF
2023-07-21 00:14:35.551 UTC,MnpJb8Qyg7h4aeJjhhBUKy4BnhQ2Lu82/6+6jXp0VfTE+Wi3TU5sHDLiXmbFz9tcxWMFsfV87PyKrK+7jHAd7Q==,"116,184",#FF4500
2023-07-21 00:14:35.551 UTC,KL4nAIceqmDgwMCzFlwzixOgRNScUfQ2cR9XIt9/u7TQ9JVXNfyZVTc9Gn9hRjM5KHgW0KMG0241oai8FcySqw==,"65,277",#000000
2023-07-21 00:14:35.551 UTC,K+epNpps8Qv43reRzPzADMu2vOWhuHKjGkYpB6QW2qry58njMmeqsBXjddhDC3R3zcM91FlG+1Qv4vq1SbtZeg==,"0,361",#FF4500
2023-07-21 00:14:35.57 UTC,kGKh2VkSVVOC7L6C50ZBnva633Jy/3ns0WXPCcanX/BAeisHaLP9nKZhQH8sWp7o83S/kqmKVYw+z8JZulgf2g==,"-316,165",#FFA800
2023-07-21 00:14:35.57 UTC,U7vylZfAV4GIHarnDPb1JJzp8vBZxFnWGJB8+/iyF6ezTRn/2ZsCYwekxS0cv11BgOobzLnTiazG6ekC3WnLCQ==,"455,158",#000000
2023-07-21 00:14:35.57 UTC,JHx5ROPJZKSbQbaXd1KXp/rx6KlngrNbT5pZg+UwLyFI2z7/tvTMYDEertl+zskQehbp5hd5bIzdMaZiAz5/BQ==,"207,407",#FFFFFF
2023-07-21 00:14:35.573 UTC,DlO/ExHfkN48K3CC7/7SeO4Oe1FHGznKV5nW/1XjGolH/Co17XuZjsawk5ty9ml5gqWzqZ16suHi/bhdpc5nVg==,"128,273",#000000
2023-07-21 00:14:35.574 UTC,A+0b3iY7St5h95vM+xsBjkhxi8CLs91vENHuMfWtNmE7Vo4j/HMnqYkqQWUDPYvU60LnSB73Q5miYudbdoPSUg==,"-49,-123",#000000
2023-07-21 00:14:35.574 UTC,4bB1FJPyxpN/5vgMsJ0pySUPxXXEMUTc2Nkcjrni0xgX7wZByQHwrbdd2A75oWY73jsvHNOTH+LWQxHRvdKbTw==,"112,276",#000000
2023-07-21 00:14:35.588 UTC,6Ug+exetu8DZciGNWP2nq6pMmoaRb5mBD6P0FKSJdonoPCJETD7DdywfaFHJWAJZrQPLiwW7sHuwb/GkzYRJgA==,"111,309",#FF4500
2023-07-21 00:14:35.588 UTC,mZAuDwFyPx4z4hw2Zjdoczu3UxATU2npimKHb/FAnbx8ianSdQRXy+nA51/vuLbSMWDW5rj9g/NL/6V/HYKQkg==,"114,317",#FF4500
2023-07-21 00:14:35.589 UTC,jo67w1dYX7kmPD/xQ3qn2sqD7/+iXN0tnfctCt8J9S9Ia/dvhjBARXGza9jG3eQI7k5rBAnUswOPFfOAwZBcew==,"60,274",#000000
2023-07-21 00:14:35.589 UTC,uJX99RTa5PPIbNTZ/xGjyh3mmeOFeRI/GUZcug87zUpPKAPmyKAuWeadnRdqfd26NzQ6QXWpcZ6DGchj4Y6nlw==,"-482,-361",#B44AC0
2023-07-21 00:14:35.589 UTC,GPHBsX3+YHWRbYWx+huuZZ6mSEkiX9q1Az0M90rjWb8B3HXnTOH74aWAwmdfmOFz8IzZUhlJKzOkSDvk5GgBPg==,"-215,132",#FF4500
2023-07-21 00:14:35.61 UTC,MMsIZZgwNocal/EhXdrehVycGUI1ts5oAzCZGRIqo0i2pvfvVdNIY+bOCpezGFpZN88rR6ITKXOZ4Ut+hMuoWg==,"307,-121",#FFFFFF
2023-07-21 00:14:35.61 UTC,g+Ok3Fl9ZrzSj3Fh9dTgKS15OSPpAJrmOhZrYUR5WVLAU6LYU3wEGSP/VQl2/iOoGVKUe7FNybMrG6JfK/6Wvw==,"-499,-432",#FFA800
2023-07-21 00:14:35.611 UTC,f6KE1hcfcyc2neQDveCyUKi3067Sy6SiHjEmOXj33UuHB6Qw6jfMRVcvfJ+8HR8utcufgPPMH2F5MFNxHDMvfQ==,"110,277",#000000
2023-07-21 00:14:35.611 UTC,2rdYi4zF6bRDnU9LIk4YMwNfO2Yz1Qow4HTNXXtSLw/SYCRX6DzrVBT6Pac2f74uzXM6Oe/ayRPuavUxCAx9bw==,"203,-352",#000000
2023-07-21 00:14:35.619 UTC,kECFNSkXIg8Mv1m9g81MCDoCMNPvSmymGIiqdSqgNmkfX0Q3MO/So/rxuwNaKHV2VQShZCUYSJClf9kytKmanQ==,"-446,487",#FFA800
2023-07-21 00:14:35.644 UTC,mE4c+NFamrmvXRfO1pafkSvCF+fcGRa+xt1r/WyZkIviX4tt0zfEqaBquw9GvGS87sZePGfpbNfO0n92JVNc+Q==,"-302,-412",#FFFFFF
2023-07-21 00:14:35.649 UTC,j4JbJVVvJtzeS9bGfyqx2RorLHz5gHyA9MDiZoIksVtN4p+a1Wu0Q2WY5a+MtvbTsN8t7BonanC30R4/AzHgbQ==,"-327,-265",#3690EA
2023-07-21 00:14:35.649 UTC,EI/cKrffrHREiLlwBUt2Yu7JMfueLPCjVjUW3d5KtS3SEFYzOxcYkgPijHVVE2LIGGYakvy/lRhQPlg0a/zU0g==,"-66,346",#FFA800
2023-07-21 00:14:35.658 UTC,UayqZJAIbCoLNdqP5f5lq2cU+Ne9NOcR5BtTSu3eetwGVlDI3PaUyH1xGvNmjwTHWm+E9Gh2YZJYxUvnIynZgQ==,"204,317",#000000
2023-07-21 00:14:35.667 UTC,khWum+J4wAFbZo0K0XYFDWreLuGCLDO2apz71qWaTLau3pcOhBlg3O13B3RFCy/aeUmU5nw3mMAdemD8BmHCew==,"281,-122",#3690EA
2023-07-21 00:14:35.672 UTC,J2/i6U2hKn32i+d4heeiyOJIEEQ1m8rUmLsE8GrU5jXAAfqYKWe99EySlhjGxjxgjaVV+PcTEJYFaMqvFNxlsg==,"44,277",#000000
2023-07-21 00:14:35.68 UTC,BALFbvxPhETxB2NSVZ70J14fZFgkaExNSp+sOx5JYsvxGojJl/iIbq1I5cxOGPfsH0WYmF7n5FYl9hFpTLi2HQ==,"287,199",#000000
2023-07-21 00:14:35.689 UTC,SHgz2ViLLdnmJq2BXTDDjgWix+ct9IOu2wqxra+ux8Jgr0L8jzlDxgEiloYGqFetBh2de33hVsBSiaWkoQBFQA==,"210,145",#000000
2023-07-21 00:14:35.69 UTC,7AhPLvEpGs/igucILMlZRLTk8TVdpHAUahMURFOw/Fb0x4CW5Nn2eWQEQjh6yWJF1Il/JKa3JOqJtLF9OCDBMw==,"69,222",#3690EA
2023-07-21 00:14:35.69 UTC,C3CVuThIUSTzN6ytyOSCuqMXAvISx4miYfwDf15eWN5tUOKfijXYRnI0nE+iifnx6rgjaE17F8q9WnFdkeUt2Q==,"123,325",#FF4500
2023-07-21 00:14:35.69 UTC,FBFiuEoCSr0IXNMYeWHf4TwLc9uZRbp82/RBD7j69wVU2uN0TaWmq+aJk1f4iICRUkwlcnaNC3TwXM+d4mtpSg==,"157,273",#000000
2023-07-21 00:14:35.691 UTC,Y/wgN/1X+PkhpnsY2lB5PYemYy3cYtfXReQU5XnnEnHTpkTTVxaOu4Anw0+N6HCkay3b2GFGNZXX2TCq9mORvQ==,"173,55",#B44AC0
2023-07-21 00:14:35.726 UTC,jkXVxXcuhtYNc6+7F1/WY8mPZKi6g4mHvT5Acb09BuAT3ho7SULKKSAoRWZ1KzI6SiYn4+NTGT2Eo2gL6FekUA==,"347,278",#3690EA
2023-07-21 00:14:35.729 UTC,ONUTSyRv58NuMLS/Rv9svAiImj6SjgLZnm5ctDlLh3FciwwuClIbauZVjfuLfX8Tn9MMDImiGvtDIR8vS+iesg==,"-305,64",#000000
2023-07-21 00:14:35.73 UTC,Ol2T31Bzl/opb6tv3xPL2ZBdQ1/2c9UMjaFaaa12Bh9ZniEqX3aFQKcG5ZooxXhLVWrSVn4e7gaQpC1aF5XX/A==,"334,280",#FFA800
2023-07-21 00:14:35.747 UTC,Bi3c6S6O5M9BwF5jS9WdWT0Vhwb6uLdZkfixtBYGf8Chs5zzfsTyuVtptnfhSbYWJ9tVL2iTI25I7cmAiaYPVg==,"393,322",#000000
2023-07-21 00:14:35.748 UTC,npp6wLF8qyQper3cgZDQ8vD7zTllm58j5UTRlo2gIdKGhQL1aDDikSyUW3wjjtv9iayNvKU2gdgy9ZKiX2dkVQ==,"481,-337",#FF4500
2023-07-21 00:14:35.755 UTC,uOmb8ZAwNVUnV7vcDhIwHzglUDRcYrQIWUiGU9HAloFr4sad2netch1heUb8AnTe/1k2u3zMKntTHutvAPDj7g==,"-409,-404",#3690EA
2023-07-21 00:14:35.759 UTC,6sCrzu2CNen1kQRl8fgAGKid3HyBMUgYtoZUr2vrUyHN3n5BDMdkSffx44dAtP97P/dJ60gz7h8f7f7VC5/2oA==,"239,-192",#FF4500
2023-07-21 00:14:35.787 UTC,6UyR8+RkXTkOpX5o9GNt4Z3pbTTNZInI4ZqVhO3vLzoXDmNJuEp7ovdGPX8+1tQTvKIdEvAglJmgHC26wedQ4A==,"50,272",#000000
2023-07-21 00:14:35.79 UTC,XFQkP+aU3KBE2HUgruGCoNLIFn3tFaiBRom4UF+gLWhebk/tnkm0wRNJNYJTVXAgDJb4nL/OvPc0uOBxPU/adg==,"212,150",#3690EA
2023-07-21 00:14:35.804 UTC,tnylW4yfUR5B6BjLStaftz0fpxYx5mszkSnPIyOIdAMihCIf8UN/fB5980NIr2TNLdKQKsFIBlL/S/SEgoX84Q==,"209,316",#FF4500
2023-07-21 00:14:35.804 UTC,tO0CFF2VMTAgmCTla8u9/up+bBCmbyzknWHjREVcNMmN++w3KYEMf4+cnepM9yNodukllqF7a02uMr3cqw66sQ==,"101,281",#000000
2023-07-21 00:14:35.814 UTC,zWXSxxyvYYfY+8XbvrXBba+9R03hFz9xzJIdnaAvKzPLuFVZx8y9n+o3bOoOO31mOk0EnaWhW21SL9pjugB08A==,"-30,-219",#000000
2023-07-21 00:14:35.818 UTC,yKGNU7tClvDEiaFNr/mjzVOgizVyZhOLNWmOg+j8iAGFrtLLOeVFaMvMFsg8vdhLC49DGvvkthHqM7oxt3hPyg==,"-303,332",#FF4500
2023-07-21 00:14:35.822 UTC,+V/RHLPuvkUuWpPmIkPqhGvPfVha54z/dZfU3fmwNK2jZ4Z9uiE9wFdhVu/q/8SapJbNDpqdXri0Kpakk88wWA==,"71,-71",#FFD635
2023-07-21 00:14:35.825 UTC,g854uiCaUW9fRU2IEnjSBmue7abL+dOGc7yCboUqe5/UxsCDC3D40dl5idfFn6HzC0t1KKAT64EPbnmAW8e2Bg==,"-147,233",#FFFFFF
2023-07-21 00:14:35.825 UTC,CA39RAHAJXNNUYzuarpudIJlZZfVKi49J1Caj45MG++pmIzBAUDLYEP3xnVhmXCi50c1yjSXRacXzNvJAtj2HA==,"398,433",#000000
2023-07-21 00:14:35.833 UTC,OmnrbHFrFrK8dr46PGxPBV7NaFAkSd5ToTomCgd2sKyJ03dWJPPEZG7x9XosOfRz5iDbyqJwazWHWB8DKfr0iw==,"78,275",#000000
2023-07-21 00:14:35.838 UTC,B9FAwZMxJyA6aRvXuaoY5pmpzFV8B+VDk7PXeq0dp5TS2WcBtick0yCN5wbCc59qLw4TbkwD5ewSD1LopHrCnQ==,"296,-124",#FFA800
2023-07-21 00:14:35.848 UTC,XLIka0OVXwoR/e1D2NAJ3YG4dUru0VUGncp3qr/RBBOpjs04S9vGzd1OdgGnDDMmGasI/hLm7Sma19xvZu+ylQ==,"27,323",#000000
2023-07-21 00:14:35.862 UTC,OS6PGbyUSy56RpzNZIQhG7FcNOLUpzgbKmR7m1eRE+AkZQp0SE01hGcxuHuFky6uX8wjH6zlLUSldM0v5jDcLA==,"340,282",#FFD635
2023-07-21 00:14:35.862 UTC,QmbzmN6sKeKRyX6Z3RvAzy8fiVVV+LNVn1eBJ/viImBkYiZT+p8dvWEVy8BHZ3WRWiQjdLveypISO1N9qKOLZw==,"-291,330",#FF4500
2023-07-21 00:14:35.871 UTC,sY4CtVuagcS1BbqRhhqNLVY4YUslqCrZalO14L5SdDUl13wWNCMimn9TktQhgF/V9KhbngeMqN/aKJi3CWGffw==,"46,-68",#FFFFFF
2023-07-21 00:14:35.871 UTC,ouM90n+u+Pu1n2IE9RvnnWda/F/pC/pPaIWMW956TbdSDsMlUQNkRDrKKG5tTyDMk6tFrLNL1lg/aIc/HkEh5w==,"216,461",#FFFFFF
2023-07-21 00:14:35.871 UTC,Fdn/ccj3tELTwB1XNXj13uKLG/rmugn8Dvpmrvmd71D48rqVGk2aBnmTy9xhLaPOSXHW74lcn+8la8+FWwCw1Q==,"320,362",#FFFFFF
2023-07-21 00:14:35.878 UTC,yK8D8H9al626KFTo9mJbh4Gj+Rv7AgGwKz3ab52ZnByGdfCYJRnlVB9BrGP1/G1j2zShMs1QxUuJKYQi0V1mGQ==,"-128,-153",#000000
2023-07-21 00:14:35.914 UTC,TIDlwI30/tTaFJvU8gK54wwnBOUQrYS/9WRwoVqIArNJMsw8tBonpjKIPjYIFwRO+AtHDin5+Hz84YJBzW6lvQ==,"-438,-261",#FFFFFF
2023-07-21 00:14:35.92 UTC,AevC6niPx8Gwc+3UcDAOzaR3fz/M6Nzw2iYSXCTXJnqTsefPnMpWTvJNKILecx3WTivH4wwMYpvR+sJhCpET9g==,"-321,333",#FF4500
2023-07-21 00:14:35.925 UTC,uXhwMjKyQD5vdJ6dPQzKVay3wXxjOJIraztv103reexnz0Tnet+5GcyWHL/Rd37R8ykzEW3bK6IxXqGfSFuddw==,"162,48",#FFFFFF
2023-07-21 00:14:35.932 UTC,MJoZHUoO7UJ6VmDJqqs+01mNejs/kXJUNrzXRIJfplipqJuz9pnahZCi3PzV32csryNUhHVZzLz1aM8daf1q8g==,"166,-334",#FFD635
2023-07-21 00:14:35.936 UTC,FtpZvMAfMmAirmWZNayVwALsLFEY/BfhvE3yIVZ8EwmkODbvh9KE+dk1BFOPq2f7MAWGTVKlYLVlrlO5ttR0LA==,"-155,242",#FF4500
2023-07-21 00:14:35.937 UTC,urkq3XGvWgXQ14AQ3SIMiaR1U1BIbCkAOL5q3BNlL2mwzrm32EZWvYEru/j+bNpb/xGhkGr909vkkGrQuTeFIw==,"111,171",#FFFFFF
2023-07-21 00:14:35.939 UTC,TlRDgXxkzXNsXlf2owiHoF3H0JIU/O057mmsGnqA+ynLvy3dgSLCS6zGHXfkF7FJbnrKqSzaMhByZJPiPsHaKg==,"-2,213",#FFD635
2023-07-21 00:14:35.942 UTC,5/Qw3Dy1U8Q2QUtOuGr4yqvU6EH2oiF4XKHXkTTmMvmCOS6yQW/+M+XiXnCzOJgDL3OAollr6KPAYY3sTH8pYw==,"-142,256",#FFFFFF
2023-07-21 00:14:35.942 UTC,jT6+K8MpZMPhbawWrcXYZehBkWNN6irbBjaH4Uu9gsPheKuXVtr0fqpPmdlW5+oLiNAiTwMV4LXCN2EmrW8rFw==,"105,332",#FFA800
2023-07-21 00:14:35.942 UTC,MibEsUkM+3grIkOVfWaGDe2WkRlz+7iyn1Cr4eG6ycBxZc8WU69GvzBpnyqE59Ds7v8cHyE+C3rWcCDHKKZKwg==,"361,308",#FFA800
2023-07-21 00:14:35.943 UTC,8mAB4YSrNJiEKSkOMaOqZmENYSACRfLVu9d2VNq/Uv9hb0pEoB7MJ4ycyS3+lse6A/6sU215wfUIpLEpf+omyw==,"-183,-151",#3690EA
2023-07-21 00:14:35.943 UTC,BIw/k1NHV/xRqqpciEA+uq+WM1DvgBBDAunGJgsQLFLXHFsEfIxZOyK2rpU/4NDH2p7yIGxwVfGgF8E8zuBvcw==,"-192,72",#FF4500
2023-07-21 00:14:35.947 UTC,EOXvbeW4PNT2+nDjczB5DAFFADBYPCZqsjSrFXkJ7vPGnffRgLnajx97KbBKQGqYAOIMIj0j2WfwBcUg9gs/1g==,"-291,334",#FF4500
2023-07-21 00:14:35.947 UTC,oiSjlXcW29+vyLuxIN5U4TSS/irtOfNXv/l7od2QEYh0tXoMvnnDDIEfunTDhDiVqrHesLeDN6H41k38uBWsjw==,"113,314",#FF4500
2023-07-21 00:14:35.949 UTC,QuyeIyOSGQyBiEnB1INw/DAGsoGanL1NEPccYj99hxC+/fhkCyAA7S6u+DS9KHPJRYo9rK6FlZ4GMV9w6lGQeg==,"109,306",#FF4500
2023-07-21 00:14:35.952 UTC,cCzN3Oxc7VwWizBDAhXqBHKHSopdF0Hhuk1mRAz6iatQcTKlJTto7+PEIObssio8u9K4WRX9y8yOXUWLmBIxwA==,"185,-241",#FF4500
2023-07-21 00:14:35.955 UTC,uapmL81nL08nrni1H0ZMtGnZJnJehmfJEe3s9JLsXZjZ1/ywOG+l8PZt9dbUqdjjEDHVmmeZUsSsk6WMIuZ+AQ==,"-315,-411",#B44AC0
2023-07-21 00:14:35.972 UTC,6NB7tRj0OH+qot4/yuB3wDR2Ef8OIsfwXtHrFLoWHgHilMfpUREwu+bLiUW/30hjuIMMX7CUZSLdQULBGT+eSA==,"-257,366",#000000
2023-07-21 00:14:35.973 UTC,9D+l/edNTtYmWz2AWYcsBCQiqnIqPEcRNrnBbFkB0l80GDVK1eoLJsqWu7NTAJOr25q5n27q63H4MeIz6rWkiA==,"-303,321",#FF4500
2023-07-21 00:14:35.975 UTC,pMwvzEa1hs/IzgGBMUR+OoUwX999J6okygsWlA5puALPDK/on59Cc2L17Ges4lqBfVK1Xc9fwSKZnAFJMQejnw==,"438,462",#FFFFFF
2023-07-21 00:14:35.986 UTC,CUswAk7lv90Cl3cmcRHWdEr6m+h+4gzqo6DPXHECEN4PWLKY8vvDhxkhl99n+ZPYHy+FMvmMRY7NiRWnfsWrEA==,"-63,-124",#FF4500
2023-07-21 00:14:36.009 UTC,YUfWhuiZ7uencqydd9X+5U/7iHJ/e2ar/ILdxf45BiEn8tp51hN86CQIMga6P376Pvw27eE2S3DlFx2kwfh4YQ==,"390,92",#000000
2023-07-21 00:14:36.009 UTC,D1g+ndBAiEZhIF2Pn6xuFFuPe75wi3GVyOdEGoxpqc5xnQm776KA8ZXUk5LjC4GxwLCAnaT60XzygxhGx0//Bg==,"352,126",#3690EA
2023-07-21 00:14:36.014 UTC,8W1PWuANVonIaOKyJM2g4tLRm80OmIYQpcxYFGH0zmFmVKAIT0y3T4A7mWJmtaWPqHG2AbClM/C56giJy/JdLg==,"-327,-317",#FFFFFF
2023-07-21 00:14:36.014 UTC,APx+cCQeSrd+zTjP7H+DbA83Bk11Ea6QO2qHFgd4IEyocJIY9pi3slyYhSRV/qmZl0tANXw6ynfmh3MfCGBoJg==,"49,-133",#FF4500
2023-07-21 00:14:36.014 UTC,3stSGwM01m3FlArIdVTA8S9LB6js35coVTLeFd713sYJ/YkkmyVZWrY9C+R9/0OzZkaXIrz9Xjz5adCqEQHFlw==,"286,209",#00A368
2023-07-21 00:14:36.019 UTC,sOsLyGsl8+lhWgI0g4wUU9mBXYq20I4L6IxXjz894ij6GflRV9yQ7Ml/lbgNjjEr07+CdpmgYMXpU4Sruntx3g==,"114,315",#3690EA
2023-07-21 00:14:36.021 UTC,u82wAEwcCMzy42y+evOpPR1ZAgBy8KAV3qX1/kn9VcxTkW7MK99btYDpLx201dZflYkRvpM/eU8ylR5m/UaPxw==,"224,-424",#FF4500
2023-07-21 00:14:36.021 UTC,oFdMNVHR7GejRve9ga/WpspVvqeZSn9ZfiSGFBRAu7Up5MNPwxtGLZPTXJ2T418NfJRPOtXc1i4oKVUTOO7aQw==,"-389,101",#00A368
2023-07-21 00:14:36.035 UTC,3TjOjYl0AjxkBRlvt/MTKIJyqzNiVLpdf392Mk/ubsEYcPDQQ6WBVDcjrFCPwZA9EKpoVFyJTH+3gNrnoVhcWA==,"396,30",#000000
2023-07-21 00:14:36.035 UTC,8ckNnrv64e+lPNCfiLrp6eNsGoGElKFSjxf3tiTSvBuoJfPZU/Pdag38lyTXmfPicB6vPcyRflV2IqaeGTNsCg==,"304,190",#000000
2023-07-21 00:14:36.065 UTC,N6EXbor3Z1cAAvRH8c+ArE41UEwDHKI1tGjzL5ha+Mc1j1S/yJtP8we8Ict8Xpgi8L23dnMg4Ngodnqhjw+PzA==,"-491,181",#3690EA
2023-07-21 00:14:36.078 UTC,gmJ4GYf3LBkVs6eVoT4HBBTJieTH/pTSpAXH5UeUXGlVEuZKXM6zFevBKGMovhni5eO7d3NYA4mhiQhwPPmZ1Q==,"-447,-308",#FFFFFF
2023-07-21 00:14:36.079 UTC,t6KdfuCHHp651M7iI8YA+4bhAKVY5Ex5x+eodgROFwasLGJyEYwx+8zNvMYX4qVHbIdjLE2YLLC/Yj7WMb88Ag==,"142,291",#3690EA
2023-07-21 00:14:36.089 UTC,fpiGWMWCII8BpW6RJJOjgIrVwAnNUNssELdDgP3U0+Ting2YIg0lCsHanrMl/roFpAB8/gz0QakXkZYoYRZNNw==,"116,308",#FF4500
2023-07-21 00:14:36.108 UTC,K/wlk76LBzM4UUKwxjx7an9T7ql9yQQXLf1jT2HTf1Ky8/1l2U1142V0dWsBeJuJA87Cz+X4CDQBDPCbTux+PQ==,"253,-326",#000000
2023-07-21 00:14:36.116 UTC,33DiJuEiwrMQDjcS3G/dtZTSAcs+ELIkMTQsbQ1WCiKlKVfGc7SR/R900ij2pX8ai6KYVX6eVQummWZgvxbFfw==,"286,-53",#00A368
2023-07-21 00:14:36.118 UTC,ACTOrAFUAKBBpg0VOIYwgPnk8Qn2pe7L+TKFPRektOdrBJwq+HYoUrWrR1lE73yDgrIlyU2TmRnXLswEyBZ/jA==,"162,61",#FFFFFF
2023-07-21 00:14:36.118 UTC,SoqkqnYcWkv7i0ISKQ8+As5SITqk1TcwWCfpT6XLBYdUKJQ5+Xb8tGJNHTJ8X3KCC6orXMv8xOuaDPbkTDuirw==,"343,399",#FF4500
2023-07-21 00:14:36.122 UTC,NM9vtdCp2icP2F7MV30REpo+Wno4amOsucERocAwNL7vPwdJ14DNNGXVDgqknUvUaNO3uTPDxP1IZI1mgErfug==,"-452,-386",#FFD635
2023-07-21 00:14:36.122 UTC,jZYfJ65ro+YU1kdxoAw6d62FFKGMCADY9DFF8n3wK3ruILCOqhW97F3KGC3CQfVMO6SOsRAYZTLB0J9cwl1tOg==,"39,293",#3690EA
2023-07-21 00:14:36.123 UTC,06ymnEPLFkRFxc0C9n4nE8wWG3pd6FPUcFuP+ILDXtBuEaXzKXur3A+O6UD87h9UXJsBW1ave2YQg4Qzrh8cQA==,"384,-330",#FFFFFF
2023-07-21 00:14:36.123 UTC,m5xxx+VdLV7BQOg77f2xNd9jg74uYq8W47LbCOOVg4Ly4w3mdvGDc37umn54nLWcqTHf612s4V2LZMnKFWbp9Q==,"389,431",#FF4500
