timestamp,user,coordinate,pixel_color
2023-07-20 13:04:41.221 UTC,Uc2NeMgawGOgCyYC8xjWT4kOVHbIPj/yoClnS7ID+MwynDz/KUrSAAMPxEEh+OHD/pGG/HQmCX4pIFiEScPX1Q==,"0,-161",#000000
2023-07-20 13:04:41.503 UTC,jFyStllXtkR7+sliTSkXWPFC1fdDQv+Cpimv0ahb4phMr826MEDMGQmSyI4FF3u7hJwMYWCsbWXxp8W7VR854g==,"0,-100",#00A368
2023-07-20 13:04:41.721 UTC,p1mbVdUg3S5DHQRZpolfbfaxJ93rOTcOw/4RIOVUb2w8WoAApFbZb5c8VX9gVGphisQMklbMp/gXXlq2aklBAQ==,"-227,-491",#000000
2023-07-20 13:04:41.753 UTC,Ealki2T7JPgqjO0/nvdr2EkGFrF108RIJWGOoPF6zAXQuP7VNGhKZf1abWgAabUk6VbYx7B6UWSL7se5dE8dHQ==,"0,190",#000000
2023-07-20 13:04:42.114 UTC,gZXBp2Ss2n29Ua/Pn133emu8Rk5MsQPUSRqkpvMpky/en4Ay1jRhUXb3ZJyJJPFLe77Z/0oQI4QT6hFTYLSBGA==,"-464,68",#3690EA
2023-07-20 13:04:42.711 UTC,OliFXK03g6C/dIlK8W22QblkEC+CraYI86U78uzxSf2fl3xZ8E6x65AAnjd4NHZHkrHXIKJIs8FPKuQRQ1cFzw==,"16,337",#FF4500
2023-07-20 13:04:42.808 UTC,PqgZcFScMFenOaK0u65VguOvcScAqXYJ4dgmmGiGYL/D4aXS9gsnBu655dA3MdaJT5VcIYMRyxyGKbmd2/HLSw==,"-308,-52",#000000
2023-07-20 13:04:42.889 UTC,IupBrKSnlANNtZQRfJ71MiFQjPCelcL780hkpJxTjxTawh0ui63OofpWsVCuaXiNUiraDs2QDqqzTR9w5sFyzQ==,"-35,160",#FFD635
2023-07-20 13:04:43.168 UTC,2I/fGSoMWx3mWDRJB03kg51KaHZoof2EqEA60OnhA6Z+Sr/Q5lIhMlhG/MS2ruy/hd0e7wML1o8JPYbfW0cZww==,"485,-371",#000000
2023-07-20 13:04:43.353 UTC,KF9Im+7IBADey5ZU8vmfPS7vDS4aeiRbDiAjPILQg4sHYBLNRMroUxzTgm3V/FDrnOVMdiJvcv3xDb0UaubEnw==,"-190,111",#000000
2023-07-20 13:04:43.607 UTC,jijE+llUCOLjUX4E37GNGyhMUzo27uvO9LSRO6xlKNl2cg4cI77bJpRvwMQDwkU7Ne+BlW0UzQWJN82qZBaOtQ==,"15,126",#FFD635
2023-07-20 13:04:44.36 UTC,QnyS98ZifjBoFwKF5xgemGS813L6f2luYIcDrH657PVJlgxQKXPDsuZT83wcgXBXiN0t1FK6vPiA0fkKvv+w4Q==,"-184,-43",#B44AC0
2023-07-20 13:04:44.439 UTC,L5EYlx1xHtzNNdKicc0rDSA7+C1Tj6wPXAmz6VfeF53C7e4T6YJlyQ3yqwZU0AUTgHLAqmWjjVCdDE31BfWeFQ==,"78,4",#000000
2023-07-20 13:04:44.776 UTC,ejXdokYIlpmOEXLz/U3Kuzt1QafE2om90hpop2iXI4fEX6vk9jzT0AMEX+alVS+UHxzlziLX7jGj4qppmdSA9Q==,"-4,-267",#FFD635
2023-07-20 13:04:44.881 UTC,rZQFQAGmTbK0qqO2w6GjUwjx9IiyjJ+ItXNg+JOtUkBUfP404Rjg5DMSCxglfGUAgleRKLhDBMpxB4vJHLGrbQ==,"-95,58",#000000
2023-07-20 13:04:44.959 UTC,hFtqzlOnL9uziNezzvlcJBxc8npCRS6Fhb0HaM5HmS4sDru6t1RP7+wWZmt3yppUKEQyASoUbtcrDD6L8qXIxQ==,"-39,-37",#000000
2023-07-20 13:04:44.975 UTC,+xFqg3x0Fd0sKIRzXJyBG9mYgKPwPl8+7kMuXAyqql3MDaBwzUOP2s9YtK5/deAtadyui1Nxtq0NsbhNI9iD3w==,"386,318",#000000
2023-07-20 13:04:44.988 UTC,jsKeonyHhATTckKy4PsUOHLSTgHshrQjAosg5qbd/wZj0xhJT+kfmiTdDq4nVSxSx2xozWiT5wKzrTDeMSDORg==,"162,219",#3690EA
2023-07-20 13:04:44.989 UTC,14neZgk2Qpqt8WBtPDFkM2dFc5Nfr9huMtBq3hgbBThiJd5QPj3o2PROYq6rC90q9+PpVd3kFR3AzGpWu5Dgmw==,"-183,-279",#000000
2023-07-20 13:04:45.288 UTC,8fwj/jPEvokM9VJZEDPCaxJLpcih9qOVyudMZT/HpSNt4S3gxG8qrZFYKppINBCMWHYpc17GoGsIx1vo3eAVRQ==,"-36,-211",#FF4500
2023-07-20 13:04:45.419 UTC,Us+dJfNuOpXhCb79Hr6SutR/TYkfeY/3ga3AvA8YzoG2c2j1Gu1TvkC7ifYK4EUzLlGVyEduKFcHakgPZwqSwA==,"0,-266",#000000
2023-07-20 13:04:45.444 UTC,elaAZQ+EuWCc2r6PgWndyUP+spRSGqIcClghWw1uxIfZUtkh3Y8DmXGMPylq8t5Nf1b/RFHnRP/aZYVVwWGFTg==,"0,-300",#000000
2023-07-20 13:04:45.616 UTC,veU+pBrJqKPdkYPi4L6zeNOUagAPKY/iWa5zezKRq63CA1Z0KCbX+dBsrYjw1jH3/nuH9WHfy0UMD1cqUZ+W+A==,"-161,-30",#000000
2023-07-20 13:04:45.83 UTC,dDO/pRvAYg/AteFCi+6OWguDfnX0p5LJZg+jG8OISsEy1PaRHITzSys3uqQTRteyFztbBpTZb/lahQoTmllCuA==,"-74,242",#00A368
2023-07-20 13:04:45.916 UTC,+Nb3NGnPmzWB0QIYmJo9x2334rDk2LDwuNGOjeHSDVDnwEc/8IC3euSyRBSEsgkLyxAs/Xqz8V0DXkgfQERl7w==,"-406,334",#B44AC0
2023-07-20 13:04:45.965 UTC,Yd9kMTAts5VzxDGgYbaMh13hBxjMTkbpwiqDmMx4dWUURFm1nMz97xrDb3zy/iZraEt1CwVrSltR/9mesib8Fw==,"468,-405",#000000
2023-07-20 13:04:46.054 UTC,wQdggQvOZQ/g/pc9Sz5w8GUlk4ge5vZsdr42NuZddVNWW1fFQrOauF8ttTELii9GY29hzVTavGsEM9f3fZEewg==,"-15,69",#000000
2023-07-20 13:04:46.086 UTC,6tjAT9aQya9OhD0V6b2w2z7bxU+55HKVdZ57W26yybbvv2cltQ6VtELmak+t229J8kMkzLxdJJIHduqiWwwWQw==,"-253,38",#FF4500
2023-07-20 13:04:46.123 UTC,Eo/c2yPDrI95KWCAzk/iEPxqCHHb5YxQDFQYD7wztLVLuwCdxhtN4KNxjbD70LLb2yScitcyB0msA7/17McWeg==,"10,261",#3690EA
2023-07-20 13:04:46.138 UTC,pBxaS7n4ImN4/P8P6A6Av1MO4WlcXxplplSxkO58Q+FIUeFszKqJXxTR9/XBERkvZCBmQvL3nkOMWqiz/dI1jw==,"17,-93",#00A368
2023-07-20 13:04:46.149 UTC,4rQvnQQW9yTwtmFlkfqJPPaMQUgrVMf3ZbAn34/tIUVkAZEUgW6ywDVut0hVM1Sgr/fmuToBP6sYs9jPX7gwkQ==,"23,48",#000000
2023-07-20 13:04:46.408 UTC,YBjFQp5jWqVxMKGFix4R2lNI+cGMU3esXJFGm+aOaVqpPEGBQSMzOwq1201YvdleSwkcRdE7RBoWXjage75WnA==,"-472,-400",#B44AC0
2023-07-20 13:04:46.429 UTC,GYS1Xvq9COtA8R6ZVdUqI60hNI0xWpi0mfswdF80qhX8S7rkaaoMenXDSfc98958AkdnYLpwHiO/3CDfyHPtoA==,"-142,-171",#B44AC0
2023-07-20 13:04:46.627 UTC,YF56mQAiwsAJZWzgMKsdbV9/C/BX6TrYCG5tI0RWei5gMBXkYh5uTCsu0GrFCknEbTTcye/JUvsDKMU+GMOc7g==,"-282,136",#FF4500
2023-07-20 13:04:46.632 UTC,NrIs+gX+RYLnGSWZit29NNj4mlp4OW5s+RB9QPX0xHMGa0UE0YW0+SnOkkTdwgGL/uP/vOFMY4XZ0SrOOs4iaQ==,"-136,350",#3690EA
2023-07-20 13:04:46.795 UTC,WBvpzQ/Zn6pgif2AHS79pxb++3UK32VEG9ohth9N0/MuXE80tvPBYe70iOEPD830UDjafbeVzazc5pHVwyolpA==,"-86,-170",#FF4500
2023-07-20 13:04:47.153 UTC,/RA+1i32eXOlZJ7Hev0EcuPQD0uXUliugdle0DUFpCHqVY2oOSAMhUVxXrIgcXga7jblsbe4AEQV7+7qkvOYEQ==,"-167,-47",#000000
2023-07-20 13:04:47.278 UTC,FFt9e2W+8SAGLcjBpxNNcsw3m0lhXZKuObwPShSRBZNCQ/p82HurywBLQxMr0nUzFIhm2/3yU1xxBOIjsjKfBQ==,"-14,-299",#FFA800
2023-07-20 13:04:47.296 UTC,VwROKxPV4+9TJEUDRlriTNYqk/I4QkDONi3iAHAClzsj2vWnh8ZDPpqDUSHMvFO1aXpKVmRUiivFvO70kAswmg==,"-299,27",#FF4500
2023-07-20 13:04:47.312 UTC,7otNS/kWmem3j1FvuR74MhG0Uj2J8QrQGCXeCZyOFzqyAMztBapm2RyDVbFDSgWSyvWDqW2q5uAY/zPwVNqwnA==,"-450,194",#FF4500
2023-07-20 13:04:47.316 UTC,43pi/xvQXGFqD/GqvHgFBk3d3Yxa8cy9MlRWgB91TsoOJz26CxX0XW11i2/4DiK+ofYLvqDZP2wo539vu/YyYQ==,"-400,-140",#000000
2023-07-20 13:04:47.389 UTC,XgSxj0w2UtzmnORNLLf1EUpFtBM1VG65T7T0h4Wy8IE/GFdSCzCh+ZgL+6Li/i0ISl3feJu6plQWOAbR+aaTAg==,"-100,137",#FFA800
2023-07-20 13:04:47.407 UTC,uUkg9NHbvUL2d488gj9fjH7Ia7O5G7YNCT3JLiGLtoa/h3huPJvSDwXrweN+6/oNcbO79yxbY0jQssujtTPzUg==,"55,155",#FFD635
2023-07-20 13:04:47.611 UTC,ECoZFBGYf2JbaklQPQEPV5Hqxg9QxIabODeBp3TaBlyu7BamAnt7K6mM8WqHNWuQk/sZsFCjC0lObnbEj6Y2dA==,"-35,-39",#3690EA
2023-07-20 13:04:47.682 UTC,sv4KHUWTOZ/9jih9OlMPATA0ORn6hK0UhyrtvSCDkxC/hifRq/fEVp0pj2MiFOstfGP3ANR9vegbTyayABeQiQ==,"-242,139",#00A368
2023-07-20 13:04:47.682 UTC,8TrEI3PjtTA6rwgWaV2I5CwHEag0dybazx8olOhF5nTCA7KVm/DO/785wmKzpBiGON4v1Rd/EJ2E+UhSRp5MTw==,"-107,30",#000000
2023-07-20 13:04:47.85 UTC,j+1LdmINW0oV3jBv7w1UpMl4Am3id/uc8OPdcpndxrWYsriOHT2Qt8s6Zd9fEIT2xuJgmVC+NIjdemJ7fQqyfg==,"7,58",#3690EA
2023-07-20 13:04:47.861 UTC,8VLRxlOul/0Yr46R8uAiJ7YScVI8Yq4+FerMn8mY5DuGEHGIAgNTBPAkw/TYWpA/fjv5Cg2l7pxuKOJITtHT7A==,"1,-139",#FF4500
2023-07-20 13:04:47.998 UTC,Em74nXIAtjTiWK2XkgP9ptNKx3g0c9+cdtlM5XvTa5mF32gp0cjS8UR9lrUxQpRsvegFzhQwhqeRvHFPIZVqag==,"406,-257",#000000
2023-07-20 13:04:48.111 UTC,tIVX6MIPYuSnNNj5CMsGuF4baJ+daJFn2GQCtx/75vE+p9lX7MU22+Oy+VmV9TYRZk+XHlwTMrSKuQly4jEfuA==,"0,117",#000000
2023-07-20 13:04:48.117 UTC,CY5uDe6dsN6aJLgMq8Fa2RxvJ0Rq8FlXmjW1zJkKYTap4hxuWyC6694bsjf4REIfFZ6BQjoP6Rjt/IbLYxOo4g==,"134,172",#FF4500
2023-07-20 13:04:48.141 UTC,HcrRBg4NZ+z333sC5D4eOjPZPLh7QlbBJHROiAQX75KwqdVI4T1fcQByG4w2AAypWVnXHhTxNfZ8UAHNBUxAuQ==,"219,-372",#000000
2023-07-20 13:04:48.158 UTC,SHxvfYVGCz1dzqh21bonWxMt0b4xK78WgRSIBPD6yJ4N6P7Xgoa0/yTnCRbXc/cOc+fWYLhi7fjG3zsvCMIAVg==,"-495,474",#00A368
2023-07-20 13:04:48.199 UTC,pftqVg9K875ZmKj/PmGDr8+9QkAEc/Pa4/1Bd6Jz4gPkKFxXbKz1yxrIRXof4ApSrEE6FdJYuBN7X7TYMLBq2w==,"499,499",#3690EA
2023-07-20 13:04:48.455 UTC,rQeyBHwAAz03d1Fs+afl9f2iehxJ/VJQbkJn6Xt+Tt1W2l9NCk/1Vti8hI7svle5jtDdYte2aWjE75J7ZdGvUA==,"-3,-109",#000000
2023-07-20 13:04:48.474 UTC,Y5YL8SB8NFqZvEePsSotANZN4BCLGP9xsQYDIwsukkD0IGsa8f6UBuCrSp1kqEA6ogwsnR/OfheFKgmxmzBNTw==,"32,450",#FF4500
2023-07-20 13:04:48.59 UTC,gwRi5cP83U3wpZWAYt6uLTLuI6MwszU0L3UTeGbhYwc8VfcVC0vOeKwvAaEhIgrIWhqGIDp3dwdfTqEbD8cmSQ==,"-197,205",#FFD635
2023-07-20 13:04:48.691 UTC,KmImHfh4xWuLBfFDVwUxljhiyJWFXTY2xDVt4VWQnQvbbZgDe3rB4HjfE6Hs5TQXHug+/WDNkwbb90cYUam0Gg==,"-500,34",#FF4500
2023-07-20 13:04:48.7 UTC,4JoNAh1yI37YMgn6HhJYMv92ntqmWJAUWSgbNbO5o5HwENJ1m0u4yWf+CH8GLqGHW4jyh8JRYH81v6dVGXQgsg==,"-482,-446",#000000
2023-07-20 13:04:48.795 UTC,np2AibD69KxYd90INyD6KpZNhlkE2ebjUbF+o+tvAFhof8+g2u5j4GRosrKoGgZIoSDe4BAzPEY64OlooQefiw==,"-113,214",#000000
2023-07-20 13:04:48.906 UTC,/7IvZqLqbGZvVtw0fvzNczdwsE3xpZmLRymuiXn41Bfl0kSwE0JfoXMW7DVz67tNYmEkjkC5cy/o7avu/5y1Iw==,"299,-439",#FFD635
2023-07-20 13:04:48.991 UTC,kVFA3icUYz7O+souayxnVowXXnEL7pVg/uwRtkN62D84JjqknlSCzuBCXHt5HnUZaJDBirz04yIJ+Hgzyt9qEQ==,"51,161",#000000
2023-07-20 13:04:49.127 UTC,Iit2cSmPiHNisr/1V4LQutVmEYuY7Cu2T4j2FTMhZtEVoaqle/5xNagpCc+Y8hJh/65mhj1UmPq4LyhwDfdj8g==,"24,-133",#000000
2023-07-20 13:04:49.168 UTC,ILuHXClHunLWM+i6Add6m8DyuzM88jw4U1IXqIB1sAqsGf4LKQAUV/WDSYif9kvIZlipJRA2mNmM84IfBHnRXw==,"357,-500",#3690EA
2023-07-20 13:04:49.169 UTC,t7RQXi/ZZI9TwW6jETD7BA/OKVnGlVBVv+ZDcusa9k0hRGaA+J8S04EidexIeDwVSVtDA/YvLWHWOXS/6CMGFA==,"-233,150",#000000
2023-07-20 13:04:49.304 UTC,fgrKVOqvy9IsgkbEqbigt7fAeX+2512BWpio5mpaoqgvj4qwJXcXdw3cVaMvVpUl4HW7tQDuuabtCRyLcz1S9g==,"490,-370",#FFD635
2023-07-20 13:04:49.491 UTC,7BD5sq+lQB0ISp/tq1vJSJ3ylAVNRpZgvcNDIAjQCeyn8itHIDleuvP6Cpl4uBqLA34wv/yCaZ+sMz7hBKbEaA==,"229,180",#000000
2023-07-20 13:04:49.563 UTC,5miaKlwNPzERX18xLigN0CtmGSdxcku2HTDVyF16+6w6Xb8gsbnazIOEk27gDcJwa9dE1ko3H2d0GOrOh/7EQA==,"-10,16",#3690EA
2023-07-20 13:04:49.571 UTC,rnwpzwfKweNvVX1oetljdgAIdoF2Bk/nq7KTyL8GOlgZAklASM9c+D3nCNW2cSCOgP2RXGbaBraXtqRD/mvvMQ==,"-260,114",#000000
2023-07-20 13:04:49.844 UTC,4XWoaomIY4UikZQecCWCAWY8dCe9sdEPkMrDEZahkvCTNAxupA6auQmX+NdIlqj3y36rWd+oUEg8bIEZHHEXrg==,"-161,259",#000000
2023-07-20 13:04:49.865 UTC,5VRS0k6IU9f05Joey7g95h6T4sjsvglarSaKnWCLFHLGEJC+A4BOIZo529KoilQqZIMXw2A8be/i4b6mzOyP2A==,"-146,-146",#3690EA
2023-07-20 13:04:49.968 UTC,TAnp20QFA7LE5sKzQaQIhqMjbOEFKbPESnFxA+tQ7r/KI3XDL8BR+KoZf8bSN3N3HXjNEzntJpxuajOY+3e2Iw==,"-87,218",#FF4500
2023-07-20 13:04:49.968 UTC,Fa8nuzfwnZDLfeKNyxXzyQnqvtsEwgmVluYzGFy9B3dF27ihRk/NnAOBDgGBHiPIwGp+yIhjn0M4FhYf7yVTpA==,"-20,148",#FFD635
2023-07-20 13:04:49.989 UTC,elL2WHUJ+8sAqMXo2Ypzki5zlxFkuGtqZ8JWE44uuSZuQ2rtRYR5serwxCu0XamuqzoYC7kHnw/SAvtgIBIPQA==,"369,95",#000000
2023-07-20 13:04:50.059 UTC,tC4CL/UlPqrWhNy1PbDkCPHbGw+2FI6CyAciPeE9vZ3EpDNkBOAnRRi5UYOwDzxoIQ9SFpuhrqy/PYcbqt7ueg==,"-114,271",#FF4500
2023-07-20 13:04:50.142 UTC,ntic7FBOGRQ0tjlIIoMf4nGFm1vNbJ4ItFEg3IJBRG8ec+SxNRQpe8wdRHCc3zhBgY9xh0cqmArG6+JmkMVoQg==,"222,-84",#FFD635
2023-07-20 13:04:50.16 UTC,Z/j490sryGR8uwiOb7cEWuqxH2WKMOq4NfAGwBliEQhen44+dRaFT/J0RdhZyhmcdQ5eui8IiTbg6VHcrbiKqQ==,"86,60",#000000
2023-07-20 13:04:50.224 UTC,6EZikvFMqk3H3PhWPZ568q22DIj2cK7fu0u8OlNOpj8RsSVAvyxRIwMHWsTSIiqlXGvSsS6JZ5Ck02Ik3IF2RA==,"-131,124",#FFA800
2023-07-20 13:04:50.321 UTC,zOMAqmkeTBfyMcjVECKUaXadT9gq9nRepV6r0oGze7Y38OLBcjbRpEB4etrDMb2NCFkX+vBnoZjmThG8C1yhjQ==,"-316,-300",#000000
2023-07-20 13:04:50.393 UTC,6rVR6Shh+X49mSp8PF2pT9Hx9//PSIgMDs+ust6iYyQJNhe71WNBG4koKAsVLtMqjtX5MtxzcU7iAtTLd9tGIg==,"-294,106",#000000
2023-07-20 13:04:50.467 UTC,DR5HDdINfStCdXjXlF5vo2OA0WYoOUaXA0G1+2MhPv8obEZ3Hpff+vTgNBdxI/VJzPDChWe3fBEi9i+yWquAiA==,"-199,265",#B44AC0
2023-07-20 13:04:50.468 UTC,OHNAIvMjoDY7BLyMTYtEPikKCERas18UuZeyEDOh6eNz3zH9XJIHR1vaph0CUSqW8/4K6Xz78z/b7Tu2ekCoHw==,"-53,41",#3690EA
2023-07-20 13:04:50.468 UTC,3ChMC3Rr+Mb4slVHebnjIZHTjigK5zOPELy34Rhr5FtO5Uukizs90uoutVMcdmU+B+ExNEqeCDHTHoEO5Jr41Q==,"-83,175",#000000
2023-07-20 13:04:50.488 UTC,JVohwv9S68P/w6g43UGQ2cIYfQRDbHGz6j+e4as892QiRb/+gUhhP7nCKI3MRUIjdaj9JL1atZdOgtQ+0y44Ag==,"4,311",#000000
2023-07-20 13:04:50.506 UTC,i91F23aqieByjl9K76rEVp+VX0EilwVQ5j2SP05aJfoHgxrs1RlpGdtbmx/UTpP/y0wHZfO3GgTx5yjDAW6uVw==,"211,-93",#FF4500
2023-07-20 13:04:50.521 UTC,ZkeDBjRTLFmWS5XB1kL2EWj5EODjMyzobaileSw5HhmpXBzsAgqSn8/ih8eWIJnIWQFYwQSM2sERg0qFLHTcVg==,"-100,-108",#000000
2023-07-20 13:04:50.551 UTC,q5ufNTsuxAHcDvYAPomCupg2QiP6YrkVqKJ/tjtbJDKB/NhyrdxTiu04dhGwVgusoeutZSPC1ZkryUPptrnGYw==,"-347,-78",#000000
2023-07-20 13:04:50.691 UTC,iQPCazBDhuaw0ItjOcQH0o0y3IcGQ+D/Jq27jPuyESnBYmHLTUO3TXj5WepuuUhLwyCTD8J0L5AL7FftJMdZCg==,"22,22",#000000
2023-07-20 13:04:50.728 UTC,SOkfQJvoNAH72KXwUWVBz5IZA/XFbH18nY6neIzYs9sXBUPhWglw4tB+OQMk36vyCiPnAAsb0V98LWOiI1nYZA==,"-498,-485",#FFD635
2023-07-20 13:04:50.782 UTC,cXw51haG1lgvDNyULM1copH+3mhIhZAS9FPe7/zlcyUmqqEwJpA+h7yKweTlNfOgED/CEdKDQSnrqsJzYIXUTQ==,"0,72",#000000
2023-07-20 13:04:50.915 UTC,TuGv9nNFtmGGTJDu7IBmK99PrEEB0tfPKac5U9WyvAz+9V/8YeOoFVkpOyC7KoI7VBJ+YIlmNk++gAHl33tpXQ==,"-94,245",#FFD635
2023-07-20 13:04:50.968 UTC,uhMTPRnekdIEV0gV0eASI0JFUyNaJGYzDvVdJgogMmyIttMHNjRfz+jMZ6/Pa5ha6bM/cDj9yRe+JbRjrDg2BA==,"-446,315",#FF4500
2023-07-20 13:04:51.031 UTC,zxqxN+mH7R+nmiSq/EfWDA7bF+P3xPXQDOYtKZQ/iU9tFfhmFMy2ufQh9yQWMe2qe5RY3svm7zombvVI38K5zQ==,"-496,-424",#FFD635
2023-07-20 13:04:51.039 UTC,/sruqedPILqT86IzZ9MaJCx9ZVyxTGvUYIRes4VqdNerJNE2dkaPOV8z7SybecfM7zOaH6s5uZWyFrwnqh+XIA==,"-3,-25",#000000
2023-07-20 13:04:51.076 UTC,0q8hcM5aBOKaCk2YzrxcOfEb9dMfSFcXU8OzlcBGoB/LQ9qPSj87HdhA49zX2ulDNDjwnG1nkv4MpFfuKF18+w==,"0,-260",#B44AC0
2023-07-20 13:04:51.078 UTC,ZQ5oaUoPvDf9IZ70QRsSVuUtLrw5rHNQwvPQXnPfsL7lfIgbRxu8FCPCUtU0jtEa0JNGoKR4cnq5DGrc9eK1aA==,"-377,349",#3690EA
2023-07-20 13:04:51.14 UTC,rJnV50vd5+P+OTIacsPCwIspdLTVA0+wXYvJG8Vf2vfI49sreZayH5Yexx8eaEIV/Knu/1BoR4uulApjsUXaAw==,"36,-143",#FFD635
2023-07-20 13:04:51.259 UTC,l03iGWWzb32QIopvr2e9/ei3A6QLhrAqzp84MjWeXYFSwzpBStziHsDTWid6QrWhu9g0wsCMvM8NMoNac3UICA==,"249,-79",#FFD635
2023-07-20 13:04:51.315 UTC,mhHk10NRNajh5hyrbELsH6fwpnULC0RA59kbmjhUrsUxVUl1wVkRk7UWCxrWwv0w/NpE22T2iEG0uh/yjwvVag==,"-35,471",#000000
2023-07-20 13:04:51.322 UTC,Nan3om39jcHkWj0JdkhnGtWAarYNgKDGqY5XHv4VjKeTo3WZNegL06rdWvFD4+TlnIfM2dIDPkulRi9QNzuL0A==,"425,-344",#000000
2023-07-20 13:04:51.378 UTC,+/+8ei9Nc39+tIpStPchGhx6nmqf7soRUdlRMKK3E+q20twPZ/NTR+fhGUqkou+E1OwWFADzzw4eDh62i9XMgw==,"143,-88",#00A368
2023-07-20 13:04:51.637 UTC,aMY1UWYwYKs3vWrPNJbsM87dKVQNk1RVFzU4bAGP8QdzzfZhPjTRqChd90Ct69+2MHFdhUd+Om0rBcFxaVmx5g==,"24,-232",#00A368
2023-07-20 13:04:51.649 UTC,9C2M8MTd9T5xE5mbOVJoUE8CKeX3xFZELgONLt/t7Dm310W/EpkXwqycVjDlr8uwSf/5BN34ZGWueCofInpkMg==,"70,266",#FF4500
2023-07-20 13:04:51.679 UTC,x63E5ZS295IqHYgaCNa/He8eZlbYjESdv8Pgq9KAwjEbAQYyiD5wY6NQqMaIs1e5EZ6EWgRIrt2fZEwE7vL5Sg==,"11,211",#FFD635
2023-07-20 13:04:51.71 UTC,bg0aN3JwohhKpAOPdsPxREpak1gkAtuJCx4OsoL87M8ENsXbWPDrgEaKjTONT4QQxZO8KFP1VAImvk5ekFxESg==,"145,93",#000000
