timestamp,user,coordinate,pixel_color
2023-07-20 21:36:42.477 UTC,x/SVpeApqu4xKReoKznt9iXMb/HUNCtox4cNQ4jxIZxOMPFoGEtJmElUz5uhpWhw1Z9NAnSSAOoOsVaAHun2zA==,"-214,278",#FFA800
2023-07-20 21:36:42.477 UTC,FvLDDaz7eRoVCL86p7k13ULwEvucSSwllYriZOzcgWQ5BaTIDB+f60gvMu1oCD6eCaawZoxxFfNrjvMHhAsy6Q==,"401,233",#FF4500
2023-07-20 21:36:42.477 UTC,6U3g3vxjyZGekClE3v4HQDneU+zw1aIgiZl1/fqRNHD5g7zjF/oNqJAY0iH8Sm1y5T4EEYnj9la2sWsT9bP4rw==,"440,321",#3690EA
2023-07-20 21:36:42.477 UTC,r3ah3dKBHftfr4yuSkEI+/ySCAkiQt9BXuaSdvPlSTR0/NigkBbFi8bT1vfzPfDWXQOzW3ADbGe0o97ssKEWvA==,"172,457",#FFD635
2023-07-20 21:36:42.496 UTC,uQDJUGLy7tppYIZfsDeTXe1bR5yb6I9lAJwnhEFVdXC6ZRwsCtOCpKD7WHO+YmkFHc9gWf0ekI09ya1ZHUrpKw==,"-285,393",#FF4500
2023-07-20 21:36:42.496 UTC,hC5El6LewHwpvs8+eF5ZPiUKrV7Wor2vI7zLLdQkrHfQaVXYRg1ZGAs4p4JlTB86Tn4TP4MDSxBfqPS5baHe7g==,"278,185",#00A368
2023-07-20 21:36:42.5 UTC,yxRPJYWasIm4M3ndldY90Q96sdfIETifnzpAnWKf8/nVQJynQmpGsJ1BEPbrtSzdwnqZKUg9R0auLDcJ3G/PGw==,"200,450",#FFD635
2023-07-20 21:36:42.501 UTC,HICUjvJiKqGEHxniK45NhqEn51VscShMYTHJH69vEfC/yCezKepQpduyLbYefpn65UBc6pmvW13nvV5H6CYd9Q==,"275,-152",#FF4500
2023-07-20 21:36:42.501 UTC,VE/s5gAz5gngb86ubPsp52lOaYwG40LP3As5ZzPu7oBjKyboz57D0yQwXpNiUfonfvUoUDoewhQanIXOhk3M8A==,"65,404",#FF4500
2023-07-20 21:36:42.506 UTC,JO0KB42AfWU5zL3kMMbYEI8ccE1BzNbfjJBVb6M+PHMuZZmkWUj6agoA4f9i41k8vEt8823ffloW/nj1wLDduQ==,"-255,-217",#000000
2023-07-20 21:36:42.512 UTC,i5s/7B8LSdg6fX5yQZPgZikhQxxJakjhCyXq19qZ7cxF6ebW00i6xifx7310cC1zS405DYvvXv8k3upZLQlXwA==,"448,419",#FFFFFF
2023-07-20 21:36:42.512 UTC,IAql4egGDb2IENzx7EH8zIq2S7a9+zbICAt+1L8kIYhhD3G6AvE0Yme96hTLgKke6JlJCiSy0ftfo67J5uaiIA==,"-182,299",#FFA800
2023-07-20 21:36:42.512 UTC,KGjEcLkw6Oc9B1pJUbj/bNgCW3DRmQwv8ojpQxzxvko3OWVpM+J25AVr87AQRH2OmtXiJbjGylO56Km2lLBbHw==,"183,50",#B44AC0
2023-07-20 21:36:42.515 UTC,Q4vJQk6MUs1aeHewB4lbUXKOnqSJXuvt30XD/AZQsa+3FFUIfGnPI4aZNSIQcu5dwPdxP5PDu7sDajPieRuj/g==,"310,205",#000000
2023-07-20 21:36:42.525 UTC,iG5otK9g6szHJl8jp2Dggvtj95ru75QYaKI3ZwCvhj7mWpH2d0RCUAwiuMzX1IlI4a9wOZvsdJi4jyOt+vADhQ==,"179,469",#FFD635
2023-07-20 21:36:42.525 UTC,5Htkb/Pgk6TUE7UsOSGpn9rkNEWtivlVl+ROcpanSkAXwvKoWHP6XOFY/fHr1hNaaKmgqwcLiklOBPyBdm/O/A==,"385,78",#3690EA
2023-07-20 21:36:42.525 UTC,fQVKSfqF5VrYrtZxfTIN17syst1YjY/Jd2M4gxiR/cwESt/WS4btfjPyV9ei6ByutHcsn0CaJGXcnqAOoMXkGQ==,"422,182",#00A368
2023-07-20 21:36:42.534 UTC,bzsl/P3VtGBkLL9Yu0X6Vmwxid9y7rT/VdoEPXX48a5D0UT8T9On6SNXBac3NA1Ms2BARmtpE0+Jw6712TdkVw==,"1,-300",#FFFFFF
2023-07-20 21:36:42.534 UTC,16zSCN4IBXVbLE0deSZGDSiAae7w6POytlDYqTExdJ/AlCMsccvbAc1sp/yKBm/1aEZl6di5VosstDmlSMkixg==,"209,453",#FFD635
2023-07-20 21:36:42.534 UTC,EzdjGJciO1cUZPR21LCY7GnCV1i7IlKvBue9UsknxIgZLvRUxSFi1MH2TGMny1FGOFetg1uY2F0v2gVsdrF/SA==,"416,-308",#000000
2023-07-20 21:36:42.537 UTC,VLdOsv4O7pXNOSFKeWHtOdaUjlGc9cDmN+0jbAzIAz3k8Eg2bRPzSQ6f3MdvbiMIQOimc/l2zqDon7IkwIh98g==,"-102,424",#FFFFFF
2023-07-20 21:36:42.537 UTC,Vv/r0jCslqQkyf+zhuo1lIqmv9ZKpB+1fMQNtik+nLV3O3o6sODCMFtmhYfIF+W2y3phdiPfW4X7MoNt4vQTZw==,"-434,205",#FFFFFF
2023-07-20 21:36:42.537 UTC,3sc0V/ZwND8Mzw8TJeEE/DiA2BVZTwlgqwanRaYfuiWQ1acHXDKrQdLtKJucRJU2ej+H2LTzHwlOQJCuq2oywA==,"-491,-188",#3690EA
2023-07-20 21:36:42.537 UTC,TQdcW2NLIL6E10frkofB2o8eciiWXb7Tbrpof2DtfxLMsYK+dLxssbr1OdRX6U5c0HzF0wUycABcp6I69vBk8A==,"-434,205",#FFFFFF
2023-07-20 21:36:42.538 UTC,TgMJm/kr8zoZdJsozCRikEBQHJa12NxIsjeMswCPERhKdeNx+N0cfhWoXoX6Gmt0OTmZBdcuA3WJoGu6TqcJ+g==,"-252,-198",#FF4500
2023-07-20 21:36:42.541 UTC,dRstl+i3ITp7nyv5qD8DWMPl2YkW9y+mA39NzIvt6+l7V7c7/431AzM1SX16RebjgXNm5IfeTprM0/JkXJ8sIw==,"109,423",#00A368
2023-07-20 21:36:42.541 UTC,t017VrTs5HCLm/5XgmAhywoHlkOI87xbbVeMlz9L9zbYGrOG3I5WNf0Xy822Y/DQODyY6ViT5ezF2hgGGZStbg==,"466,404",#FFFFFF
2023-07-20 21:36:42.542 UTC,Vm9hNkgBXT17qIWMCRYDK4QpMoYxUq+5o/kXbQYsk/hPfVvVaRh4c7+IExqe3YB9pwQGLkB5yiCCndr6qhDrCQ==,"140,-105",#000000
2023-07-20 21:36:42.547 UTC,n2arghsmgNvzEo1gpHBs1sm3A+9gw8Z08CMNoC8YfKqjt4zaLi8UC4gy6lXe+qhxvBHvS98m18U7h/sjDT9DxA==,"286,-66",#3690EA
2023-07-20 21:36:42.548 UTC,jBbFHAk56xFKcPkPYQs3TCad3SWl97WuF8LdbZpFIz7Ee088BeNwa9s/IRpB6A+YE65UkSzXx2pcxdB6jlQhRQ==,"431,135",#3690EA
2023-07-20 21:36:42.559 UTC,D0MpBNvamXnGhwA3vS8yRx3i0pVryGnOqb8t5uUuQiw9ZLiC8Gh/SbNHa2BTziVTi2kcEDeJXLlPSF5lwz5NPg==,"186,462",#FFD635
2023-07-20 21:36:42.56 UTC,BkuXdyYBWgHxqpfsMQOTUGMgml4BDZGOVbkAvZ3VvqQizmJXBdOjEPyPuVaIAyp+bRJ6bwoZoRtpcx4gDPhXJA==,"-440,-494",#000000
2023-07-20 21:36:42.569 UTC,Ih+TbmdPm0OJt4ETpZrRbfXVhP+ZiMOYLqOf5tT49TmH1Il275Jd3Tn3GlY7XpVBU9Yo5u/O5wBucPjnqkOATA==,"-430,-279",#FFFFFF
2023-07-20 21:36:42.569 UTC,Qb7U0nsJof1Ye5RzanxSdnjXDznczut4L8TA/kTYRL1T5o+Gp7ij2lBtzfLB+mp1ZU1A8lkUig9QC1r7UxFrUQ==,"164,453",#00A368
2023-07-20 21:36:42.569 UTC,zKDUO0FfuTQwR0JqvvwLK4mvqiXwT/0YideguJn2Eixff3TtW1f8loMgBm4hSeIr7Mxz6hcp252cfpkjtIIR3w==,"48,445",#FFA800
2023-07-20 21:36:42.572 UTC,d0Bhcm4kEnAHhnu6Rfm6iuFfK/e8LZKwGXp3aum8WEaApea2j9i7b0CKBZxxZOlNPS8uFZBwx5RYiImC5XgovQ==,"-216,421",#FF4500
2023-07-20 21:36:42.573 UTC,qAkSKqZX0kQFX1V8+CSNdPVZhCntFuAfdZ4WngCi3eW/U6pkNQNU2OqsjSnbQpTVJcngVPhu678iJtXIGl6uiw==,"-333,-411",#B44AC0
2023-07-20 21:36:42.573 UTC,2jNbNv/meHUmHLIKWK2WdBAn2zOdbkoB5qK7Ek1Pm376tElawNd7HYWOlEwAqNplrSrctdDCmTv0p3T6Skv8+g==,"-318,-441",#000000
2023-07-20 21:36:42.573 UTC,ao5xt/EZufd7Awtod3D/KkJ4h6DNN9VEglWirREXOHM61+AySziK9pfy75jGzKzE0UF5CmBhCqaX2CG4lzAcxw==,"431,-53",#3690EA
2023-07-20 21:36:42.573 UTC,wNeSXnObO2Jatf2wdybhfy3/A8+g+RFL+1yfS1oBFXuKLCMVfSQA7PsleGF+7fqu/z10AZYjyPG8e22TPMn48w==,"-487,-182",#FF4500
2023-07-20 21:36:42.573 UTC,zReMfFEG6MKv4ZZw1KmS1XtPbZipnXBwXygA9yETod/zKfmhvRalhLcJS540+iwlUnv1f5BodfnMe9GmKfIvcQ==,"226,-102",#3690EA
2023-07-20 21:36:42.574 UTC,WpoPJzPm1mH6WxAYj5EE+m9dHH8v1TpZrUB1u/f046j8U3pi+FFXnrtKRUeTtgrYpsPBreA1+sAvq70xQAnSAQ==,"-356,-78",#000000
2023-07-20 21:36:42.574 UTC,V0fZ8NhyKkOJFd9wg4pnnis9kWhSzHhM8OOttn3lEHpcAVjlEs1F4vwDhipZd25PDFIUIqHme1KQa+1RiibZww==,"-334,-443",#000000
2023-07-20 21:36:42.574 UTC,M/faipXe2SeCpvSERFIYnGClwuIZ4AiOHXLGG1gnNYnqDdCwSxqHZaNvFbtOhRsrsQbjildRaSA04K4gul6x8g==,"-109,451",#000000
2023-07-20 21:36:42.576 UTC,g5spgtVVvCKoax0In/EnNIBQmeMJj+oBLn/OiT3UQLZjapSu1c8c/dHZiI95lejS/JQWRiI/L8wymzqy8aWzkA==,"170,-251",#FFFFFF
2023-07-20 21:36:42.592 UTC,dYJdaZPy85Up212hcqIA/EiKzjz5HevQ5ppj8puNpJpvdxhVEyyVrG0AaIUnYkrmZRqXuISKcd79FtRsHFr7qA==,"203,445",#FFD635
2023-07-20 21:36:42.592 UTC,B+KMWvC/KbHR83bWpmnlvpx+Sks2dDKUpXMi4U2g+ny0B/ZnkwlsyM5+brv44hwNshT4ncDrYRto7a2C/PB4wA==,"399,-145",#FF4500
2023-07-20 21:36:42.599 UTC,ggYWOyV9y4qpWpfBTPQcqNnT0b+0G8tLIuI3rXpA9TrlYsWEiDNb2nGsNcVvVl/oDFIj/U+BdmsM3FYrw26R6g==,"191,-422",#FF4500
2023-07-20 21:36:42.606 UTC,RNA4Caekpl3GFG2G2BOFy265LyLpBLGqH3dpBk2XcnNSCa8TSsChaDRBZEh5f4X9jqu9z9U6W4IsbAIcjO+0pg==,"-478,-189",#3690EA
2023-07-20 21:36:42.606 UTC,AH2MqVPVIlMZAXMsmuqUNaWsWcxB9MpnOV1XsnVuCYSC5lBWjHOP7wMxeNBtWF909jwov6Jg2KKr8ue+LPC9Tg==,"-381,232",#FFFFFF
2023-07-20 21:36:42.609 UTC,D1eN4BQzqb0JOmuCSC7XXpKdhkcAz6rQdKX6KbmrOvvbgVwmLKC1nrsibvVKE/t7IU3E1lejuG4XGU3Sz3S/bQ==,"-475,483",#000000
